temp,motion,sound,vibescore
23.33,0.51,1.92,0.43
22.32,0.41,1.53,0.47
22.21,0.51,2.87,0.58
22.55,0.41,1.42,0.56
21.79,0.52,1.83,0.49
21.66,0.5,2.94,0.51
23.53,0.46,1.79,0.58
22.0,0.53,2.98,0.49
22.02,0.51,3.52,0.47
22.73,0.5,2.17,0.46
23.28,0.52,3.61,0.51
23.35,0.48,3.23,0.5
22.29,0.43,3.2,0.55
22.53,0.43,2.29,0.54
23.48,0.57,1.59,0.51
22.19,0.56,2.96,0.53
22.57,0.47,1.46,0.49
23.23,0.5,2.11,0.49
22.84,0.53,3.28,0.51
23.06,0.54,2.52,0.51
21.46,0.4,3.16,0.51
22.46,0.48,1.84,0.53
22.67,0.49,1.57,0.57
23.45,0.47,3.35,0.48
22.72,0.53,3.68,0.45
22.05,0.5,2.98,0.52
23.26,0.5,3.18,0.55
22.52,0.53,3.59,0.45
22.52,0.45,1.68,0.53
21.53,0.46,4.23,0.59
22.44,0.49,4.21,0.6
24.49,0.47,4.32,0.53
23.64,0.44,3.33,0.53
22.3,0.59,2.09,0.52
24.0,0.46,2.41,0.59
23.66,0.45,3.07,0.44
23.91,0.53,2.38,0.5
22.86,0.49,3.18,0.58
23.38,0.47,2.65,0.51
22.45,0.52,2.51,0.55
23.73,0.52,2.39,0.56
22.31,0.54,1.55,0.43
22.31,0.46,3.75,0.57
24.08,0.53,1.57,0.53
24.24,0.44,3.43,0.54
23.73,0.47,3.02,0.53
23.43,0.59,2.95,0.48
21.95,0.42,2.8,0.53
23.3,0.42,4.89,0.49
23.85,0.51,3.2,0.46
24.66,0.58,3.38,0.51
22.63,0.4,5.05,0.53
21.4,0.45,2.54,0.5
23.72,0.54,2.36,0.53
23.24,0.54,3.52,0.51
22.88,0.52,3.42,0.49
24.4,0.55,4.36,0.54
21.8,0.4,3.68,0.53
23.44,0.55,2.0,0.53
22.81,0.5,2.86,0.54
22.9,0.56,1.99,0.54
22.1,0.51,1.65,0.53
22.41,0.42,2.89,0.48
23.09,0.51,2.84,0.53
22.23,0.57,3.47,0.52
22.73,0.45,5.82,0.55
22.82,0.51,2.25,0.49
24.9,0.45,4.64,0.5
23.46,0.53,4.15,0.54
22.63,0.4,2.57,0.55
22.98,0.57,2.1,0.54
23.98,0.49,1.8,0.45
21.78,0.53,3.03,0.56
24.76,0.53,2.63,0.54
21.59,0.56,3.35,0.54
23.45,0.47,3.51,0.48
22.15,0.42,5.42,0.54
23.04,0.53,3.09,0.49
21.24,0.43,2.33,0.52
21.75,0.48,1.49,0.49
23.8,0.49,3.04,0.54
23.0,0.47,2.47,0.5
23.43,0.43,3.94,0.57
21.22,0.45,1.79,0.5
23.15,0.54,3.77,0.53
22.17,0.54,3.65,0.55
21.62,0.51,2.35,0.55
21.18,0.45,2.3,0.54
22.14,0.57,4.66,0.52
22.65,0.68,2.67,0.54
22.4,0.45,3.93,0.56
22.19,0.52,3.52,0.54
22.4,0.48,2.59,0.51
22.0,0.56,4.75,0.5
22.31,0.52,3.6,0.6
22.09,0.61,3.71,0.49
22.19,0.47,2.39,0.53
23.51,0.47,4.03,0.43
21.97,0.51,3.0,0.51
22.78,0.49,2.91,0.55
23.11,0.54,1.9,0.61
23.7,0.59,3.75,0.52
22.75,0.46,2.1,0.5
22.14,0.56,4.44,0.47
22.79,0.5,1.95,0.56
22.49,0.48,4.27,0.5
23.1,0.66,2.95,0.44
23.63,0.58,3.08,0.45
23.97,0.52,3.62,0.5
22.62,0.47,3.22,0.53
22.16,0.53,2.57,0.44
23.82,0.45,3.98,0.5
22.98,0.52,2.49,0.46
22.26,0.54,3.41,0.55
23.83,0.54,3.78,0.49
22.56,0.51,4.49,0.55
22.09,0.52,2.36,0.52
22.73,0.45,3.59,0.49
22.07,0.51,4.41,0.49
23.84,0.5,4.23,0.44
23.29,0.58,3.05,0.5
24.0,0.53,2.24,0.6
20.56,0.45,3.45,0.59
23.35,0.55,4.15,0.53
23.38,0.51,3.91,0.5
22.35,0.59,3.71,0.5
23.09,0.48,2.99,0.54
23.48,0.44,3.19,0.56
21.38,0.44,3.49,0.54
23.81,0.55,1.48,0.5
22.96,0.55,4.33,0.55
24.47,0.58,3.64,0.52
21.93,0.43,4.63,0.52
22.8,0.38,3.08,0.51
23.22,0.54,3.93,0.56
21.04,0.4,5.37,0.44
23.52,0.62,4.25,0.57
23.11,0.44,4.39,0.48
24.36,0.52,3.56,0.54
23.78,0.54,2.4,0.54
22.37,0.44,3.09,0.59
22.73,0.41,3.37,0.59
23.37,0.5,3.19,0.56
22.96,0.51,2.69,0.55
22.36,0.56,3.11,0.47
22.25,0.51,2.26,0.53
22.08,0.49,2.38,0.5
23.57,0.48,3.1,0.51
22.24,0.42,2.32,0.48
22.6,0.49,2.12,0.58
21.51,0.45,2.81,0.55
23.64,0.42,1.95,0.56
22.1,0.48,5.03,0.5
22.82,0.46,3.95,0.52
23.54,0.45,2.93,0.49
22.51,0.46,3.28,0.47
22.85,0.51,3.28,0.52
22.97,0.52,4.43,0.51
21.43,0.48,3.83,0.44
22.11,0.56,3.29,0.47
21.4,0.44,3.38,0.51
21.68,0.45,2.19,0.47
21.76,0.58,3.67,0.5
22.27,0.51,4.69,0.46
22.98,0.35,3.96,0.47
22.99,0.46,5.01,0.53
23.0,0.38,2.44,0.52
20.27,0.41,2.59,0.53
22.02,0.52,4.03,0.53
22.71,0.49,4.75,0.49
22.4,0.55,2.2,0.49
21.86,0.62,1.55,0.52
24.23,0.52,3.59,0.55
22.81,0.53,2.52,0.52
22.93,0.46,3.08,0.52
21.8,0.43,2.78,0.48
23.26,0.53,2.65,0.53
23.38,0.44,3.3,0.57
21.94,0.6,3.02,0.59
23.49,0.47,4.12,0.54
23.72,0.39,2.57,0.59
22.93,0.62,4.17,0.52
22.04,0.51,2.42,0.52
22.59,0.47,3.52,0.48
23.03,0.58,2.04,0.55
22.36,0.61,2.93,0.52
22.89,0.47,3.99,0.47
23.16,0.53,3.66,0.5
23.68,0.5,3.11,0.51
23.99,0.5,1.56,0.53
22.03,0.5,3.25,0.58
23.28,0.52,4.91,0.56
22.45,0.55,3.53,0.48
23.2,0.51,4.04,0.55
21.4,0.52,2.9,0.52
22.66,0.55,3.6,0.59
21.46,0.38,1.72,0.51
24.5,0.41,3.74,0.54
21.15,0.47,4.88,0.44
21.68,0.41,3.78,0.56
21.58,0.48,2.71,0.57
22.03,0.53,1.71,0.52
20.68,0.53,2.95,0.45
21.56,0.42,4.22,0.54
22.14,0.48,2.49,0.53
22.96,0.56,3.44,0.49
22.92,0.37,3.67,0.54
23.36,0.55,2.86,0.54
23.23,0.41,4.7,0.54
21.77,0.44,4.3,0.54
22.89,0.52,2.4,0.5
23.11,0.54,2.71,0.51
23.26,0.53,4.66,0.52
22.95,0.51,1.73,0.5
22.38,0.6,3.21,0.55
22.93,0.44,3.45,0.51
22.19,0.5,2.39,0.47
23.49,0.39,3.1,0.5
21.97,0.67,3.29,0.48
23.33,0.56,2.57,0.49
23.68,0.47,3.33,0.56
24.08,0.59,3.22,0.5
22.71,0.46,3.67,0.47
21.72,0.68,3.23,0.56
21.71,0.52,2.88,0.5
23.21,0.54,2.9,0.53
23.32,0.52,2.48,0.49
24.58,0.55,3.41,0.5
23.92,0.41,3.96,0.48
21.66,0.41,2.51,0.52
23.47,0.5,3.39,0.57
23.84,0.51,3.76,0.63
23.06,0.5,4.5,0.5
23.96,0.44,4.69,0.56
23.74,0.54,1.39,0.45
23.2,0.46,3.91,0.55
22.02,0.63,3.76,0.57
21.97,0.49,3.1,0.53
22.76,0.45,4.67,0.49
23.63,0.51,3.68,0.53
21.24,0.54,3.4,0.5
22.4,0.37,2.37,0.5
22.08,0.42,2.46,0.48
21.85,0.6,1.69,0.46
21.67,0.65,1.66,0.55
23.48,0.53,2.42,0.55
19.72,0.46,2.79,0.51
22.26,0.53,2.42,0.5
21.62,0.53,1.83,0.56
22.49,0.46,2.66,0.48
22.23,0.55,2.24,0.47
22.47,0.47,3.84,0.54
21.96,0.4,3.25,0.52
23.06,0.44,2.95,0.54
23.49,0.46,3.61,0.45
22.43,0.56,2.42,0.48
23.37,0.56,4.47,0.54
23.05,0.45,2.96,0.52
22.71,0.47,2.13,0.46
22.69,0.46,3.03,0.55
23.56,0.6,3.25,0.5
21.32,0.57,2.92,0.49
21.76,0.58,3.77,0.5
22.74,0.49,5.07,0.46
22.18,0.48,0.64,0.49
22.72,0.52,4.35,0.48
22.91,0.63,3.84,0.61
23.83,0.57,1.89,0.49
23.27,0.47,3.48,0.53
23.64,0.51,3.13,0.53
23.41,0.39,3.4,0.5
21.04,0.38,2.47,0.52
22.67,0.64,3.27,0.5
22.25,0.55,2.63,0.49
23.97,0.34,2.27,0.51
22.14,0.59,4.38,0.5
20.2,0.47,4.4,0.43
23.75,0.45,3.97,0.49
22.02,0.48,2.97,0.51
21.64,0.55,3.33,0.58
23.42,0.58,4.64,0.47
21.76,0.46,3.32,0.48
21.6,0.53,3.74,0.56
22.4,0.4,3.15,0.49
23.86,0.47,4.56,0.49
22.88,0.45,2.68,0.48
22.43,0.59,2.77,0.52
21.55,0.4,2.47,0.56
22.87,0.48,1.62,0.45
22.59,0.57,3.54,0.55
23.58,0.38,2.32,0.5
22.86,0.46,2.31,0.54
24.11,0.49,4.39,0.5
22.83,0.52,3.55,0.52
22.67,0.55,4.11,0.49
21.66,0.63,0.9,0.57
22.84,0.46,3.26,0.48
23.5,0.4,2.79,0.54
22.98,0.57,2.6,0.49
22.04,0.53,3.88,0.55
21.54,0.46,3.97,0.58
23.53,0.47,1.59,0.5
22.11,0.47,2.1,0.49
22.81,0.57,3.2,0.5
22.07,0.48,1.44,0.48
23.87,0.61,1.17,0.53
23.63,0.52,5.53,0.53
23.61,0.56,3.71,0.45
21.06,0.53,1.93,0.5
22.63,0.49,4.09,0.52
22.78,0.54,4.53,0.49
23.65,0.55,3.05,0.54
24.75,0.54,3.83,0.5
24.44,0.44,3.39,0.53
21.22,0.47,4.83,0.53
22.52,0.49,2.55,0.51
22.57,0.44,1.46,0.49
23.06,0.43,3.14,0.49
22.61,0.41,3.7,0.47
22.7,0.53,2.05,0.49
22.07,0.55,2.06,0.54
23.31,0.46,3.18,0.44
22.27,0.52,3.2,0.45
22.01,0.51,3.58,0.51
21.07,0.46,3.38,0.5
22.53,0.51,2.7,0.55
23.36,0.54,4.09,0.55
21.47,0.42,2.49,0.54
23.98,0.49,4.62,0.51
23.56,0.52,3.29,0.55
25.0,0.48,3.35,0.53
22.24,0.41,2.82,0.58
21.77,0.46,3.37,0.57
21.85,0.5,2.18,0.52
23.84,0.39,2.37,0.48
22.15,0.4,4.83,0.5
22.14,0.55,2.08,0.58
23.68,0.47,3.95,0.54
23.92,0.59,5.84,0.51
22.09,0.55,2.93,0.48
23.56,0.41,2.94,0.55
23.2,0.56,2.1,0.5
23.49,0.45,4.1,0.53
23.27,0.51,4.05,0.55
22.18,0.57,3.58,0.55
22.62,0.55,1.94,0.51
23.52,0.51,3.81,0.49
23.86,0.48,3.05,0.5
21.05,0.58,3.5,0.57
21.78,0.55,2.1,0.49
21.76,0.58,3.69,0.55
22.39,0.5,1.92,0.51
22.42,0.43,4.58,0.55
23.39,0.46,3.44,0.5
22.32,0.59,1.4,0.58
22.89,0.49,4.07,0.49
22.71,0.5,3.8,0.51
22.7,0.49,4.92,0.48
24.23,0.4,4.29,0.55
22.56,0.47,3.28,0.57
23.01,0.52,2.48,0.5
23.04,0.38,4.23,0.46
21.8,0.6,0.35,0.55
23.35,0.5,3.17,0.48
23.51,0.53,4.71,0.52
23.03,0.44,2.16,0.49
22.7,0.51,4.17,0.48
22.42,0.35,3.14,0.54
23.03,0.46,1.4,0.54
23.14,0.47,3.47,0.47
23.56,0.62,3.42,0.55
23.43,0.5,2.91,0.52
22.82,0.46,2.84,0.5
22.02,0.55,5.26,0.55
23.15,0.44,3.79,0.51
23.98,0.43,4.13,0.47
22.05,0.56,2.6,0.53
23.17,0.49,2.38,0.54
22.22,0.49,2.97,0.52
22.44,0.52,2.16,0.56
23.91,0.42,2.56,0.49
24.44,0.51,4.8,0.59
22.91,0.49,0.64,0.47
24.23,0.5,5.1,0.55
25.98,0.53,3.56,0.53
22.65,0.53,3.55,0.43
22.46,0.46,4.19,0.49
23.68,0.37,3.52,0.5
23.08,0.54,3.8,0.57
22.67,0.59,1.82,0.5
23.6,0.55,4.06,0.59
22.3,0.51,2.24,0.56
21.93,0.44,3.78,0.53
22.89,0.5,2.82,0.55
22.24,0.5,3.48,0.47
23.49,0.56,4.36,0.52
22.48,0.59,5.48,0.48
22.81,0.39,3.61,0.47
23.26,0.54,1.2,0.51
23.15,0.53,2.78,0.5
21.68,0.52,2.24,0.48
24.32,0.51,4.0,0.54
22.29,0.5,2.96,0.53
22.95,0.59,3.71,0.5
22.2,0.53,3.22,0.56
22.87,0.43,3.96,0.52
23.88,0.56,4.16,0.46
23.38,0.47,4.12,0.52
23.74,0.52,3.12,0.49
23.35,0.52,3.17,0.44
23.9,0.48,1.69,0.53
22.73,0.51,3.49,0.56
23.0,0.47,2.67,0.51
23.83,0.5,2.03,0.54
23.44,0.63,2.51,0.53
21.11,0.5,4.36,0.51
24.08,0.49,3.12,0.61
23.71,0.62,1.81,0.53
23.59,0.53,4.88,0.51
22.77,0.48,3.41,0.46
22.78,0.53,4.27,0.52
21.64,0.56,3.76,0.54
22.93,0.52,3.56,0.5
22.58,0.48,3.05,0.47
21.75,0.55,2.34,0.46
22.56,0.61,2.41,0.55
23.84,0.49,3.02,0.6
23.17,0.51,5.55,0.48
22.34,0.41,4.25,0.52
21.48,0.52,4.94,0.53
23.3,0.47,3.08,0.54
23.34,0.53,2.74,0.62
22.25,0.45,2.31,0.47
22.8,0.49,2.85,0.53
22.7,0.47,2.47,0.55
22.89,0.53,2.05,0.48
22.51,0.52,3.15,0.48
22.11,0.41,2.73,0.51
22.32,0.72,3.01,0.55
23.26,0.6,2.99,0.53
24.07,0.53,3.1,0.51
22.16,0.44,3.57,0.52
24.4,0.54,3.25,0.49
21.16,0.56,2.14,0.54
20.03,0.49,3.73,0.52
22.83,0.52,3.33,0.52
23.1,0.45,2.39,0.53
22.48,0.51,1.94,0.57
22.42,0.52,2.6,0.53
24.02,0.46,3.04,0.48
22.74,0.42,1.82,0.57
23.55,0.55,3.93,0.5
23.32,0.46,1.76,0.48
21.75,0.44,3.39,0.57
22.12,0.44,3.16,0.49
21.95,0.51,3.5,0.55
22.37,0.54,1.81,0.62
24.06,0.43,3.47,0.55
23.3,0.51,3.41,0.6
23.29,0.51,1.28,0.4
22.74,0.52,1.94,0.51
22.6,0.42,1.27,0.59
21.17,0.51,3.69,0.5
23.61,0.42,2.91,0.52
22.44,0.48,3.74,0.49
23.11,0.51,3.64,0.49
23.32,0.52,1.11,0.51
22.4,0.45,2.8,0.47
24.56,0.5,1.61,0.51
22.89,0.47,3.06,0.51
23.01,0.45,1.06,0.59
22.54,0.44,3.85,0.5
21.93,0.52,2.0,0.55
22.12,0.56,2.39,0.5
23.68,0.58,3.74,0.5
21.48,0.48,2.94,0.48
22.24,0.5,2.41,0.51
22.88,0.51,3.57,0.5
22.84,0.62,1.9,0.5
23.05,0.45,3.35,0.51
23.51,0.56,4.25,0.54
22.04,0.53,1.71,0.52
21.92,0.51,4.77,0.51
23.61,0.53,3.88,0.55
23.67,0.51,3.14,0.49
21.2,0.48,2.75,0.52
24.57,0.41,3.18,0.53
22.27,0.49,3.64,0.56
22.83,0.45,3.08,0.49
22.14,0.49,2.53,0.48
23.5,0.57,1.19,0.48
23.37,0.58,3.44,0.5
24.16,0.54,2.85,0.48
22.4,0.51,4.56,0.5
23.66,0.58,2.52,0.52
22.68,0.54,1.74,0.5
23.8,0.59,2.96,0.6
23.13,0.54,2.66,0.57
22.1,0.44,2.84,0.5
22.31,0.55,1.95,0.53
23.48,0.52,3.32,0.56
23.06,0.43,3.71,0.51
22.61,0.68,3.36,0.52
23.25,0.44,3.01,0.51
22.26,0.6,2.24,0.53
22.72,0.55,2.23,0.59
22.6,0.42,3.91,0.53
22.79,0.48,1.34,0.48
21.92,0.57,3.94,0.54
22.1,0.58,3.71,0.52
22.63,0.63,2.91,0.5
20.81,0.53,3.39,0.58
22.1,0.41,3.55,0.49
22.95,0.43,2.41,0.52
23.54,0.5,3.38,0.51
22.23,0.49,1.69,0.52
23.32,0.51,2.08,0.47
23.21,0.56,2.97,0.5
22.01,0.41,1.43,0.56
21.76,0.62,1.86,0.54
22.07,0.46,2.11,0.53
22.14,0.51,1.8,0.5
22.79,0.48,4.71,0.54
22.68,0.5,2.43,0.56
22.85,0.52,2.46,0.56
21.36,0.48,2.82,0.59
24.13,0.63,4.44,0.52
22.78,0.43,4.24,0.5
22.43,0.58,3.99,0.49
24.08,0.39,2.42,0.51
23.69,0.47,2.95,0.49
22.51,0.42,3.06,0.47
21.45,0.6,2.07,0.56
21.65,0.41,2.45,0.56
22.8,0.55,2.15,0.52
23.33,0.6,3.97,0.47
23.93,0.58,2.6,0.49
23.44,0.48,2.91,0.48
22.18,0.45,2.19,0.56
22.67,0.42,1.7,0.55
21.61,0.42,3.12,0.46
23.92,0.49,2.31,0.48
22.19,0.52,2.67,0.51
22.84,0.48,2.95,0.51
21.53,0.46,0.0,0.49
24.15,0.61,1.93,0.48
21.82,0.53,3.82,0.56
22.7,0.53,3.51,0.49
21.98,0.51,2.57,0.51
23.92,0.48,3.15,0.54
22.26,0.5,4.69,0.52
22.65,0.49,2.4,0.53
23.72,0.56,3.26,0.45
23.5,0.53,2.03,0.5
23.4,0.59,2.74,0.51
22.13,0.53,3.86,0.5
23.27,0.54,3.29,0.5
23.23,0.5,2.31,0.46
23.29,0.59,3.34,0.51
22.05,0.55,2.45,0.47
21.2,0.55,2.54,0.49
23.58,0.44,3.01,0.52
21.35,0.48,2.54,0.49
21.42,0.55,2.89,0.48
22.29,0.5,2.7,0.51
22.64,0.53,2.28,0.49
20.74,0.45,2.49,0.54
22.42,0.53,3.97,0.49
22.38,0.53,3.53,0.48
22.31,0.38,3.54,0.5
23.79,0.49,3.44,0.55
22.44,0.32,4.08,0.51
23.42,0.46,4.33,0.57
22.41,0.52,1.67,0.52
23.03,0.45,2.44,0.51
22.69,0.45,2.39,0.54
22.25,0.61,3.29,0.52
23.31,0.5,3.37,0.46
22.72,0.41,2.64,0.5
21.67,0.58,3.38,0.54
21.75,0.54,2.96,0.49
21.16,0.51,1.74,0.57
22.27,0.51,5.02,0.48
22.83,0.51,4.5,0.57
22.72,0.45,3.31,0.45
21.06,0.57,3.57,0.5
22.54,0.5,1.97,0.48
20.92,0.43,3.62,0.52
23.38,0.43,1.49,0.57
23.18,0.49,3.1,0.5
23.05,0.5,2.55,0.54
23.03,0.47,3.52,0.51
23.27,0.53,2.59,0.57
23.37,0.45,5.09,0.53
21.43,0.54,2.62,0.57
21.78,0.54,2.61,0.5
22.69,0.5,1.12,0.55
22.34,0.49,3.44,0.51
23.28,0.53,1.81,0.52
23.22,0.49,3.94,0.49
22.22,0.45,2.7,0.46
21.67,0.57,3.09,0.55
23.45,0.47,3.11,0.49
22.31,0.42,2.94,0.54
22.76,0.56,1.11,0.54
23.17,0.54,2.38,0.48
21.54,0.53,4.98,0.53
23.72,0.54,2.01,0.5
24.74,0.52,4.03,0.51
23.06,0.51,3.16,0.5
23.5,0.52,1.62,0.51
23.28,0.57,2.82,0.5
23.09,0.42,4.23,0.5
22.56,0.56,3.27,0.59
24.44,0.42,4.37,0.5
22.73,0.55,3.53,0.51
22.61,0.54,3.87,0.54
22.71,0.49,3.12,0.51
23.34,0.43,4.59,0.52
22.86,0.49,2.37,0.47
21.87,0.45,4.34,0.56
22.14,0.55,2.58,0.5
22.32,0.47,3.37,0.5
22.09,0.46,3.29,0.5
24.13,0.55,3.36,0.46
23.82,0.54,3.73,0.47
23.26,0.64,3.77,0.48
23.8,0.47,3.95,0.55
23.6,0.52,3.41,0.56
22.71,0.47,3.34,0.57
22.13,0.56,2.71,0.56
22.55,0.41,2.8,0.51
22.73,0.51,3.2,0.53
23.78,0.59,3.41,0.49
23.9,0.37,2.37,0.57
22.62,0.53,2.92,0.5
22.03,0.4,2.38,0.48
24.18,0.5,3.66,0.54
22.86,0.53,3.33,0.45
21.15,0.46,3.39,0.51
22.71,0.46,4.09,0.49
22.22,0.45,4.41,0.49
23.69,0.56,3.69,0.47
22.06,0.6,2.47,0.54
22.2,0.57,2.54,0.53
21.97,0.42,3.52,0.49
23.83,0.53,2.2,0.51
22.03,0.63,4.61,0.5
22.61,0.45,0.39,0.51
21.42,0.61,1.82,0.52
22.86,0.41,2.96,0.48
24.35,0.59,3.0,0.47
24.43,0.54,2.07,0.56
23.08,0.42,3.68,0.56
22.73,0.45,1.79,0.53
22.91,0.42,2.49,0.48
22.41,0.49,2.18,0.56
23.56,0.47,2.3,0.58
22.04,0.5,2.87,0.53
24.13,0.53,2.49,0.48
22.84,0.66,3.0,0.48
24.72,0.5,3.23,0.55
23.66,0.54,3.3,0.55
21.85,0.47,3.01,0.52
24.68,0.54,3.72,0.48
22.19,0.49,1.85,0.49
22.75,0.48,3.27,0.51
21.67,0.5,2.4,0.57
21.3,0.5,3.32,0.51
23.39,0.53,2.14,0.56
24.07,0.46,2.24,0.54
23.95,0.49,3.91,0.43
24.13,0.48,3.41,0.51
22.35,0.64,0.89,0.51
23.03,0.58,1.55,0.47
22.99,0.56,3.98,0.56
22.44,0.53,3.05,0.53
22.18,0.47,3.56,0.57
21.12,0.47,1.11,0.55
21.66,0.58,1.34,0.52
22.46,0.38,2.5,0.52
22.22,0.45,2.85,0.52
23.67,0.53,3.02,0.49
23.04,0.57,3.95,0.52
22.34,0.54,4.32,0.51
23.05,0.53,3.32,0.53
22.05,0.53,1.97,0.45
22.85,0.59,3.11,0.47
21.56,0.59,3.37,0.53
22.4,0.54,3.98,0.51
23.03,0.45,3.71,0.51
22.83,0.54,4.03,0.52
22.21,0.4,2.64,0.49
22.99,0.49,1.67,0.54
22.21,0.52,2.33,0.52
23.26,0.51,2.27,0.53
20.62,0.52,4.08,0.53
21.67,0.49,4.16,0.47
23.73,0.53,3.71,0.51
23.67,0.49,3.91,0.54
24.33,0.51,4.1,0.45
23.4,0.46,3.52,0.55
24.19,0.43,3.63,0.56
21.73,0.47,4.18,0.49
23.55,0.59,3.88,0.49
22.15,0.48,0.93,0.51
22.34,0.54,4.31,0.55
22.1,0.51,2.91,0.51
23.95,0.49,2.25,0.49
22.96,0.45,0.0,0.51
22.87,0.59,2.91,0.52
21.96,0.42,4.64,0.44
23.49,0.49,3.3,0.43
22.98,0.48,2.65,0.59
22.72,0.53,3.69,0.54
22.59,0.54,3.01,0.55
22.36,0.54,3.05,0.52
23.09,0.54,3.17,0.5
22.41,0.44,3.69,0.51
22.66,0.5,2.94,0.52
22.86,0.49,3.38,0.46
23.14,0.48,3.16,0.52
23.54,0.5,2.66,0.53
22.13,0.54,3.61,0.48
21.65,0.49,2.75,0.62
21.94,0.52,2.29,0.58
22.83,0.43,3.57,0.57
24.25,0.55,3.35,0.54
22.43,0.48,3.91,0.46
24.76,0.5,3.12,0.5
23.85,0.52,3.96,0.49
23.85,0.46,4.42,0.54
22.97,0.43,3.12,0.51
22.45,0.43,4.17,0.52
20.12,0.55,6.64,0.52
23.27,0.5,2.44,0.55
22.2,0.55,3.81,0.51
22.72,0.56,3.5,0.53
22.06,0.49,3.3,0.54
22.54,0.53,3.08,0.53
23.31,0.52,2.56,0.55
21.56,0.56,2.89,0.52
23.54,0.53,3.89,0.5
24.24,0.43,2.43,0.5
21.96,0.56,3.34,0.52
22.54,0.42,3.87,0.56
24.62,0.49,2.26,0.45
22.75,0.47,3.24,0.44
22.75,0.58,2.55,0.56
23.3,0.52,3.64,0.51
23.19,0.55,4.64,0.58
22.16,0.43,4.11,0.53
22.34,0.5,3.31,0.46
22.26,0.55,3.03,0.51
23.6,0.65,4.31,0.6
22.99,0.66,3.07,0.5
23.25,0.59,3.31,0.56
22.55,0.51,3.54,0.52
23.27,0.5,2.7,0.54
21.6,0.45,2.84,0.51
21.01,0.52,4.26,0.55
22.4,0.43,2.13,0.53
22.5,0.4,2.83,0.53
23.06,0.6,2.97,0.47
24.64,0.54,3.26,0.53
23.23,0.45,3.71,0.55
21.56,0.5,3.29,0.49
21.99,0.48,4.54,0.51
22.72,0.46,2.96,0.5
23.27,0.58,4.55,0.51
23.46,0.54,3.75,0.51
22.93,0.48,3.65,0.47
22.46,0.48,2.27,0.5
23.31,0.55,3.03,0.51
22.15,0.5,2.48,0.54
23.82,0.58,3.83,0.57
21.45,0.43,3.15,0.58
24.63,0.51,2.37,0.52
21.38,0.47,3.63,0.46
23.6,0.47,4.01,0.55
21.78,0.51,2.46,0.52
23.28,0.48,2.74,0.5
24.12,0.57,2.03,0.5
21.41,0.44,2.04,0.54
22.98,0.44,2.73,0.56
22.09,0.45,1.99,0.46
22.42,0.58,2.39,0.52
22.64,0.57,2.14,0.5
21.27,0.53,2.92,0.51
22.92,0.49,3.3,0.51
24.11,0.47,3.73,0.54
22.18,0.5,4.17,0.49
23.72,0.53,3.24,0.57
22.46,0.58,2.46,0.51
22.12,0.56,3.5,0.52
22.76,0.45,3.76,0.55
20.5,0.5,2.39,0.51
22.93,0.51,3.92,0.53
22.74,0.62,4.79,0.51
23.07,0.45,2.74,0.52
22.27,0.52,2.57,0.49
22.78,0.56,3.9,0.59
22.25,0.57,3.75,0.5
22.75,0.58,3.05,0.46
21.8,0.43,2.61,0.48
22.71,0.48,3.6,0.48
22.96,0.4,1.71,0.54
21.85,0.58,2.55,0.53
22.7,0.48,3.63,0.5
23.07,0.4,2.23,0.51
23.82,0.57,2.28,0.49
24.11,0.46,3.27,0.52
23.78,0.47,2.35,0.54
24.01,0.62,2.69,0.52
23.13,0.35,4.85,0.5
21.82,0.42,4.65,0.51
21.75,0.45,5.45,0.48
23.03,0.44,2.91,0.54
23.22,0.46,2.84,0.53
20.06,0.59,3.1,0.55
23.46,0.48,2.93,0.6
22.88,0.52,3.91,0.48
23.43,0.46,4.52,0.48
23.83,0.51,3.08,0.47
20.69,0.54,3.14,0.54
24.03,0.5,3.4,0.49
21.3,0.41,1.6,0.46
23.09,0.56,1.72,0.51
21.34,0.46,3.64,0.48
22.75,0.5,5.29,0.51
21.85,0.45,4.73,0.48
22.88,0.58,3.08,0.49
23.08,0.44,4.5,0.5
23.28,0.48,2.42,0.48
21.8,0.42,2.75,0.53
23.01,0.48,3.11,0.58
24.14,0.45,3.56,0.56
22.43,0.43,2.84,0.49
24.76,0.62,4.17,0.5
21.64,0.55,1.76,0.56
22.54,0.45,4.59,0.46
22.64,0.47,2.44,0.53
22.68,0.53,2.97,0.51
23.59,0.52,3.38,0.54
22.78,0.5,2.73,0.49
23.0,0.63,3.17,0.49
24.25,0.49,3.78,0.53
22.52,0.43,2.28,0.51
22.15,0.36,4.48,0.52
22.4,0.53,5.33,0.54
23.18,0.59,4.9,0.56
24.26,0.54,2.81,0.38
23.74,0.6,2.64,0.56
23.49,0.5,3.01,0.53
21.04,0.49,2.56,0.47
22.29,0.46,2.76,0.56
22.26,0.47,4.03,0.49
22.88,0.55,4.41,0.54
22.34,0.62,3.11,0.51
23.77,0.54,2.17,0.49
23.46,0.52,4.14,0.51
23.87,0.46,2.25,0.51
23.56,0.57,4.57,0.5
23.42,0.42,4.56,0.48
23.58,0.51,4.69,0.49
23.72,0.51,3.1,0.52
22.12,0.49,3.69,0.51
24.15,0.51,2.03,0.53
22.81,0.47,4.41,0.49
24.16,0.49,2.82,0.48
22.31,0.51,2.73,0.48
21.78,0.49,3.47,0.49
22.58,0.43,4.65,0.56
23.15,0.59,2.69,0.54
