temp,motion,sound,vibescore
26.55,0.9,5.32,0.74
26.63,0.88,5.59,0.7
26.76,0.99,5.27,0.72
26.82,0.94,5.65,0.73
26.81,0.81,5.6,0.67
26.84,0.96,5.47,0.69
26.72,0.88,5.72,0.68
26.8,0.91,5.68,0.69
26.8,0.88,5.3,0.66
26.68,0.8,5.94,0.67
26.7,0.81,5.0,0.74
26.82,0.99,5.45,0.68
26.8,0.82,6.0,0.73
26.75,0.97,5.72,0.7
26.73,0.85,5.27,0.71
26.75,0.86,6.29,0.7
26.61,0.87,6.1,0.69
26.64,0.8,5.02,0.67
26.77,0.97,5.78,0.67
26.75,0.85,5.43,0.71
26.73,0.83,5.19,0.66
26.91,0.82,5.45,0.72
26.87,0.93,5.38,0.71
26.71,0.92,5.49,0.68
26.72,0.94,5.87,0.72
26.64,0.86,5.31,0.67
26.81,0.96,5.34,0.7
26.59,0.9,4.91,0.69
26.77,0.84,6.11,0.68
26.69,0.9,5.61,0.69
26.68,0.91,6.11,0.66
26.76,0.99,5.52,0.71
26.66,0.8,5.36,0.69
26.56,0.82,5.46,0.68
26.91,0.98,5.75,0.69
26.72,0.94,5.4,0.69
26.64,0.85,6.22,0.7
26.67,0.91,5.34,0.7
26.92,0.98,5.6,0.7
26.75,0.95,5.55,0.7
26.75,0.98,5.51,0.65
26.82,0.86,5.4,0.69
26.74,0.91,5.31,0.68
26.67,0.99,5.54,0.69
26.79,0.82,5.99,0.71
26.7,0.96,5.69,0.72
26.79,0.9,5.71,0.68
26.67,0.85,5.9,0.68
26.72,0.93,5.01,0.68
26.88,0.9,5.71,0.69
26.74,0.85,5.24,0.68
26.77,0.96,5.77,0.7
26.87,0.87,5.67,0.69
26.63,0.88,6.07,0.67
26.69,0.86,5.38,0.7
26.61,0.94,5.73,0.71
26.82,0.86,6.03,0.69
26.7,0.88,5.69,0.71
26.66,0.82,5.27,0.68
26.86,0.86,5.54,0.68
26.72,0.87,5.76,0.66
26.56,0.89,6.27,0.68
26.61,0.98,5.74,0.69
26.89,0.95,5.66,0.72
26.92,0.86,5.28,0.69
26.8,0.85,5.32,0.72
26.81,0.96,5.57,0.69
26.76,0.9,5.84,0.68
26.89,0.81,5.61,0.72
26.75,0.91,5.75,0.71
26.75,0.92,4.93,0.7
26.84,0.96,5.25,0.72
26.54,0.93,5.37,0.72
26.74,0.84,5.73,0.65
26.65,0.84,5.99,0.66
26.75,0.9,5.29,0.72
26.72,0.94,5.76,0.65
26.86,0.99,6.0,0.72
26.71,0.96,5.73,0.69
26.72,0.83,5.29,0.72
26.8,0.91,5.71,0.68
26.69,0.96,5.5,0.7
26.76,0.98,5.08,0.69
26.78,0.93,4.81,0.75
26.64,0.96,5.35,0.67
26.8,0.92,5.33,0.65
26.78,0.96,5.9,0.7
26.63,0.99,5.32,0.7
26.68,1.0,5.77,0.68
26.62,0.88,5.23,0.72
26.75,0.89,5.54,0.71
26.78,0.92,4.83,0.71
26.72,0.84,5.63,0.73
26.65,0.92,5.33,0.71
26.86,0.99,5.95,0.67
26.73,0.92,5.85,0.66
26.6,0.87,5.93,0.7
26.67,0.9,5.02,0.72
26.77,0.95,5.63,0.73
26.72,0.92,5.14,0.7
26.75,0.93,5.27,0.73
26.65,0.87,4.93,0.7
26.67,0.81,5.24,0.7
26.72,0.97,5.76,0.7
26.79,0.83,6.11,0.73
26.68,0.82,5.74,0.64
26.61,0.87,5.67,0.74
26.7,0.89,5.83,0.65
26.7,0.97,5.28,0.69
26.79,0.81,5.69,0.7
26.8,0.94,5.43,0.65
26.76,0.81,5.27,0.71
26.55,0.95,5.84,0.74
26.66,0.96,5.8,0.64
26.68,0.85,5.39,0.68
26.79,0.91,5.54,0.66
26.95,0.91,5.48,0.67
26.73,0.88,5.58,0.72
26.7,0.96,5.58,0.67
26.73,0.94,5.53,0.68
26.76,0.88,5.47,0.7
26.82,0.94,5.51,0.7
26.55,1.0,5.87,0.69
26.81,0.81,5.39,0.69
26.78,0.95,5.74,0.69
26.66,0.98,5.79,0.7
26.74,0.93,5.44,0.66
26.65,0.99,5.67,0.68
26.82,0.92,5.77,0.66
26.78,0.99,5.39,0.69
26.79,0.82,5.81,0.66
26.83,0.89,5.98,0.72
26.98,0.91,5.25,0.68
26.65,0.86,5.55,0.68
26.69,0.95,5.97,0.71
26.66,0.86,5.65,0.7
26.65,0.81,5.18,0.68
26.8,0.9,5.62,0.69
26.77,0.85,5.14,0.67
26.75,0.88,5.33,0.68
26.66,0.81,5.38,0.69
26.6,0.88,5.69,0.76
26.79,0.92,5.73,0.66
26.72,0.88,5.99,0.7
26.82,0.91,5.55,0.71
26.87,0.98,6.13,0.7
26.8,0.98,5.42,0.7
26.7,0.83,4.87,0.72
26.79,0.92,5.63,0.68
26.66,0.82,5.4,0.68
26.87,0.81,5.74,0.72
26.69,0.83,5.34,0.73
26.8,0.87,5.59,0.66
26.74,0.92,5.18,0.73
26.66,0.94,5.66,0.68
26.67,0.86,5.0,0.64
26.65,0.93,5.91,0.74
26.71,0.96,5.78,0.68
26.74,0.82,5.68,0.7
26.79,0.85,5.48,0.72
26.62,0.93,5.51,0.71
26.65,0.97,5.91,0.73
26.61,0.93,5.51,0.69
26.9,0.81,5.76,0.75
26.75,0.83,5.44,0.7
26.71,0.81,5.63,0.7
26.95,0.83,5.57,0.66
26.77,0.85,5.42,0.66
26.79,0.89,5.44,0.7
26.8,1.0,5.24,0.67
26.64,0.81,5.33,0.71
26.8,0.8,5.45,0.68
26.67,0.81,6.25,0.63
26.79,1.0,5.41,0.66
26.76,0.96,5.3,0.66
26.81,0.84,5.49,0.65
26.76,0.87,5.25,0.71
26.68,0.96,5.71,0.7
26.75,0.86,5.38,0.69
26.79,0.99,5.93,0.64
26.51,0.82,5.23,0.66
26.73,0.98,5.66,0.71
26.67,0.81,4.83,0.71
26.81,0.89,5.73,0.65
26.78,0.9,5.43,0.66
26.64,0.86,5.63,0.67
26.78,0.82,6.02,0.7
26.69,0.91,5.7,0.7
26.67,0.86,5.66,0.66
26.74,0.94,5.34,0.66
26.84,0.9,5.75,0.68
26.68,0.95,5.44,0.64
26.77,0.86,5.78,0.68
26.9,0.86,5.28,0.7
26.8,0.81,5.22,0.66
26.82,0.83,5.37,0.66
26.68,0.97,5.96,0.69
26.89,0.99,5.64,0.71
26.64,0.86,5.48,0.7
26.76,0.97,5.46,0.7
26.57,0.87,5.21,0.69
26.82,0.88,5.69,0.67
26.76,0.99,5.56,0.66
26.61,0.82,5.71,0.7
26.66,0.81,5.66,0.7
26.7,0.86,5.93,0.67
26.7,0.93,5.64,0.72
26.56,0.91,5.45,0.7
26.8,0.98,5.83,0.71
26.8,0.86,5.26,0.67
26.74,0.84,5.01,0.67
26.67,0.91,5.48,0.69
26.81,0.98,5.45,0.72
26.59,0.97,5.13,0.66
26.87,0.92,5.01,0.63
26.76,0.97,5.35,0.69
26.7,0.96,5.7,0.67
26.79,0.81,5.55,0.66
26.67,0.83,5.32,0.68
26.76,0.88,5.64,0.68
26.68,0.96,5.87,0.72
26.63,0.88,5.28,0.69
26.81,0.95,5.48,0.71
26.75,0.96,5.69,0.67
26.68,0.86,4.98,0.7
26.77,0.96,5.59,0.72
26.67,0.96,5.84,0.71
26.74,0.92,5.73,0.71
26.7,0.96,5.47,0.69
26.78,0.93,5.99,0.67
26.68,0.88,5.22,0.68
26.78,0.85,5.35,0.7
26.77,0.83,5.54,0.72
26.67,0.91,5.33,0.69
26.9,0.96,5.59,0.71
26.82,0.95,5.66,0.7
26.79,0.84,5.76,0.68
26.72,0.81,5.38,0.67
26.73,0.83,5.46,0.69
26.76,0.88,5.83,0.66
26.89,0.8,5.5,0.7
26.67,0.91,5.27,0.69
26.81,0.99,5.58,0.71
26.84,0.89,5.87,0.67
26.62,0.89,5.72,0.66
26.94,0.84,5.61,0.64
26.79,0.81,5.69,0.69
26.75,0.82,5.67,0.73
26.72,0.96,5.82,0.7
26.7,0.9,5.93,0.7
26.69,0.8,5.53,0.72
26.69,0.85,5.51,0.69
26.73,0.95,5.74,0.7
26.63,0.83,5.42,0.67
26.64,0.81,5.39,0.72
26.76,0.8,5.86,0.67
26.89,0.82,5.45,0.68
26.77,0.87,5.17,0.66
26.76,0.97,5.25,0.67
26.75,0.99,5.86,0.7
26.83,0.86,5.17,0.73
26.75,0.85,5.51,0.71
26.66,0.98,5.36,0.7
26.66,0.81,5.48,0.67
26.67,0.99,5.56,0.69
26.76,0.85,5.47,0.71
26.65,0.96,5.65,0.72
26.71,0.81,5.48,0.69
26.67,0.89,5.62,0.66
26.78,0.87,5.84,0.7
26.6,0.95,5.79,0.67
26.76,0.87,5.57,0.71
26.81,0.83,5.45,0.68
26.64,0.82,5.38,0.67
26.72,0.87,5.52,0.67
26.58,0.98,5.8,0.68
26.68,0.88,5.52,0.66
26.77,0.95,5.64,0.66
26.76,0.93,5.98,0.71
26.7,0.96,5.37,0.69
26.74,0.91,5.32,0.66
26.73,0.86,5.31,0.71
26.77,0.96,5.74,0.67
26.73,0.88,5.75,0.67
26.71,0.99,5.6,0.68
26.78,0.92,5.52,0.67
26.66,0.99,5.17,0.71
26.52,0.98,5.1,0.71
26.66,0.92,5.31,0.69
26.76,0.98,5.3,0.7
26.8,0.81,5.3,0.71
26.63,0.93,5.42,0.69
26.64,1.0,5.75,0.69
26.86,0.87,5.7,0.68
26.54,0.96,5.65,0.69
26.76,0.92,5.87,0.68
26.8,0.84,5.33,0.68
26.72,0.84,5.33,0.7
26.69,0.9,5.5,0.72
26.71,0.87,5.89,0.64
26.72,0.95,5.78,0.64
26.67,0.96,5.8,0.72
26.78,0.86,5.63,0.69
26.86,0.99,5.9,0.73
26.76,0.88,5.44,0.68
26.77,0.81,5.49,0.72
26.87,0.81,5.55,0.69
26.69,0.83,5.41,0.72
26.7,0.83,5.31,0.64
26.8,0.8,6.02,0.71
26.69,0.91,5.49,0.71
26.73,0.99,5.47,0.68
26.73,0.85,5.1,0.67
26.64,0.94,5.97,0.66
26.77,0.88,5.39,0.72
26.65,0.98,5.46,0.66
26.83,0.98,6.01,0.66
26.79,0.87,5.69,0.64
26.62,0.91,5.72,0.64
26.81,0.97,5.43,0.69
26.61,0.87,5.04,0.68
26.65,0.99,5.39,0.69
26.81,0.96,5.18,0.7
26.64,0.85,5.93,0.74
26.72,0.97,5.45,0.72
26.73,0.97,5.56,0.7
26.77,0.94,5.17,0.68
26.62,0.97,5.51,0.69
26.68,0.91,5.53,0.67
26.86,0.81,5.71,0.65
26.79,0.95,5.29,0.69
26.77,0.99,5.74,0.67
26.79,0.88,5.71,0.69
26.76,0.85,5.45,0.68
26.76,0.9,5.82,0.72
26.75,0.97,5.41,0.71
26.69,0.95,5.58,0.71
26.7,0.96,5.41,0.73
26.7,0.96,5.46,0.67
26.8,0.84,5.27,0.72
26.85,0.92,5.81,0.68
26.8,0.99,5.35,0.64
26.67,0.88,6.11,0.68
26.74,0.82,5.52,0.66
26.69,0.9,4.97,0.71
26.75,0.87,5.83,0.71
26.78,0.82,5.98,0.7
26.69,0.94,5.19,0.63
26.64,0.92,5.12,0.73
26.82,0.97,5.92,0.68
26.73,0.93,5.68,0.68
26.8,0.91,5.56,0.71
26.67,0.82,5.36,0.67
26.71,0.98,5.55,0.67
26.8,0.99,5.48,0.69
26.74,0.81,5.22,0.71
26.75,1.0,5.6,0.71
26.62,0.93,5.85,0.71
26.7,0.9,5.52,0.7
26.91,0.94,5.42,0.67
26.76,0.97,5.69,0.68
26.86,0.82,5.8,0.74
26.69,0.94,5.52,0.67
26.76,0.88,5.16,0.67
26.67,0.82,5.53,0.67
26.81,0.91,6.05,0.71
26.77,0.82,5.68,0.7
26.71,0.92,5.84,0.62
26.82,0.92,6.1,0.74
26.73,0.83,5.58,0.68
26.89,0.9,5.37,0.74
26.81,0.93,5.52,0.71
26.58,0.97,5.84,0.7
26.92,0.87,4.98,0.69
26.76,0.96,4.89,0.72
26.79,0.95,5.63,0.64
26.63,0.92,6.31,0.73
26.59,0.8,5.93,0.68
26.71,0.82,5.41,0.7
26.73,0.97,5.44,0.7
26.76,0.84,5.17,0.66
26.64,0.9,5.79,0.72
26.89,0.94,5.27,0.7
26.73,0.81,4.75,0.68
26.62,0.92,5.43,0.66
26.83,0.8,5.67,0.65
26.61,0.9,5.42,0.66
26.7,0.84,5.57,0.69
26.7,1.0,5.62,0.67
26.72,0.95,5.71,0.72
26.72,0.93,5.4,0.66
26.75,0.9,5.83,0.66
26.69,0.87,5.54,0.7
26.59,0.86,4.99,0.72
26.75,0.97,5.75,0.66
26.65,0.99,5.71,0.71
26.64,0.85,5.59,0.68
26.6,0.89,5.61,0.73
26.75,0.86,5.84,0.7
26.78,0.86,5.35,0.72
26.73,0.88,5.18,0.68
26.73,0.8,5.67,0.66
26.93,0.86,5.47,0.69
26.69,0.93,6.04,0.66
26.77,0.99,5.76,0.71
26.88,0.81,5.01,0.69
26.77,0.89,5.57,0.67
26.83,0.84,5.77,0.69
26.76,0.85,5.67,0.69
26.8,0.9,5.38,0.69
26.73,0.95,5.54,0.7
26.68,0.83,5.59,0.69
26.69,0.98,5.43,0.67
26.72,0.89,5.09,0.65
26.8,0.86,5.24,0.74
26.82,0.86,4.97,0.67
26.74,0.89,5.79,0.74
26.79,0.88,5.79,0.69
26.74,0.82,5.52,0.72
26.6,1.0,5.59,0.72
26.69,0.95,5.9,0.65
26.86,0.84,5.37,0.7
26.74,0.84,5.64,0.69
26.65,1.0,5.14,0.64
26.84,0.92,5.56,0.69
26.67,0.96,5.35,0.67
26.94,0.95,5.54,0.68
26.79,0.99,5.97,0.63
26.7,0.94,6.07,0.68
26.7,0.87,5.91,0.65
26.76,0.93,5.48,0.64
26.69,0.81,5.68,0.7
26.74,0.9,5.69,0.69
26.8,0.81,5.44,0.69
26.67,0.82,5.46,0.71
26.83,0.85,5.87,0.73
26.71,0.92,5.76,0.72
26.86,0.96,5.45,0.71
26.7,0.98,6.21,0.69
26.71,0.93,5.74,0.64
26.87,0.81,6.08,0.68
26.7,0.94,5.35,0.68
26.66,0.87,5.76,0.68
26.71,0.82,5.73,0.69
26.57,0.85,5.14,0.65
26.73,0.83,6.06,0.67
26.64,0.81,5.57,0.67
26.68,0.95,5.07,0.66
26.72,0.89,5.6,0.67
26.74,0.95,4.87,0.68
26.81,0.82,5.23,0.7
26.73,0.88,5.49,0.69
26.75,0.93,5.43,0.68
26.72,0.97,5.19,0.71
26.91,0.82,5.13,0.7
26.94,0.94,5.56,0.68
26.93,0.86,5.6,0.71
26.89,0.87,6.06,0.67
26.83,0.89,5.52,0.72
26.74,0.85,5.06,0.69
26.67,0.82,6.01,0.69
26.71,0.86,5.5,0.71
26.86,0.95,5.52,0.68
26.68,0.98,5.71,0.71
26.71,0.95,5.49,0.69
26.79,0.94,4.97,0.67
26.66,0.83,5.06,0.69
26.67,0.8,5.35,0.68
26.75,0.85,5.95,0.67
26.65,0.92,4.75,0.71
26.77,0.95,5.49,0.73
26.84,0.84,5.95,0.72
26.76,0.91,5.65,0.67
26.81,0.81,5.34,0.69
26.77,0.8,5.09,0.7
26.72,0.8,5.79,0.72
26.74,0.85,5.73,0.7
26.78,0.83,5.64,0.72
26.72,0.85,5.55,0.66
26.81,0.84,5.87,0.69
26.85,0.91,5.68,0.69
26.78,0.85,5.16,0.71
26.9,0.81,5.57,0.68
26.81,0.89,5.95,0.66
26.66,0.87,5.85,0.69
26.73,0.83,6.16,0.74
26.75,0.94,5.69,0.69
26.85,0.87,5.87,0.65
26.71,0.91,5.66,0.7
26.75,0.89,5.07,0.67
26.97,0.97,6.12,0.65
26.79,0.81,5.86,0.7
26.7,0.82,5.3,0.74
26.78,0.95,5.54,0.67
26.66,0.83,5.59,0.71
26.62,1.0,5.94,0.67
26.71,0.96,5.4,0.66
26.72,0.84,5.31,0.7
26.7,0.93,5.71,0.69
26.93,0.82,5.76,0.69
26.74,0.97,5.98,0.66
26.68,0.98,6.31,0.69
26.69,0.9,5.17,0.7
26.74,0.93,5.66,0.67
26.79,0.85,5.39,0.71
26.77,0.96,5.84,0.7
26.62,0.92,5.1,0.68
26.66,0.91,5.67,0.65
26.9,0.96,5.1,0.74
26.65,0.83,6.09,0.68
26.68,0.96,5.38,0.66
26.79,0.98,5.35,0.69
26.74,0.88,5.7,0.65
26.72,0.88,5.04,0.65
26.56,0.84,5.52,0.65
26.77,0.93,5.2,0.71
26.59,0.82,5.33,0.66
26.72,0.84,5.64,0.67
26.82,0.88,5.95,0.66
26.74,0.8,5.14,0.68
26.83,0.82,5.42,0.68
26.62,0.82,5.65,0.7
26.77,0.86,5.12,0.65
26.62,0.81,5.4,0.64
26.61,0.92,5.14,0.66
26.77,0.87,5.8,0.7
26.75,0.88,5.56,0.69
26.63,0.88,5.75,0.64
26.74,0.92,4.69,0.7
26.73,1.0,5.73,0.71
26.82,0.92,5.9,0.72
26.7,0.9,5.69,0.71
26.73,0.88,4.97,0.68
26.59,0.89,5.7,0.66
26.73,0.87,6.16,0.71
26.8,0.81,6.1,0.7
26.69,0.94,5.68,0.73
26.67,0.84,4.88,0.67
26.7,0.91,5.82,0.67
26.8,0.84,5.51,0.7
26.65,0.9,6.1,0.66
26.62,0.87,5.49,0.64
26.63,0.86,5.75,0.68
26.67,0.87,5.37,0.71
26.71,0.91,5.83,0.71
26.78,0.82,5.34,0.73
26.8,0.91,5.85,0.65
26.64,0.99,5.97,0.72
26.73,0.98,5.62,0.7
26.78,0.85,5.81,0.67
26.65,0.97,5.83,0.65
26.72,0.81,5.42,0.72
26.87,0.8,5.11,0.67
26.82,0.86,5.77,0.69
26.63,0.87,5.65,0.67
26.76,0.96,5.77,0.66
26.91,0.97,5.05,0.65
26.53,0.84,5.79,0.72
26.76,0.94,6.03,0.67
26.65,0.97,5.97,0.66
26.64,1.0,5.94,0.67
26.8,0.94,5.43,0.73
26.65,0.87,5.67,0.68
26.6,0.86,5.75,0.7
26.84,0.82,5.66,0.64
26.8,0.97,5.24,0.7
26.61,0.81,6.26,0.69
26.69,0.81,5.36,0.69
26.69,0.89,5.58,0.74
26.71,0.8,5.65,0.69
26.73,0.94,5.79,0.72
26.62,1.0,5.53,0.64
26.59,0.93,5.66,0.71
26.71,0.81,5.68,0.71
26.78,0.92,5.75,0.71
26.73,0.96,4.95,0.7
26.77,0.87,5.42,0.71
26.66,0.93,5.46,0.71
26.79,0.8,5.01,0.72
26.73,0.85,5.16,0.64
26.85,0.86,5.48,0.67
26.59,0.82,5.85,0.7
26.76,0.85,5.11,0.69
26.69,0.93,6.16,0.66
26.81,0.88,5.22,0.66
26.9,0.84,5.65,0.69
26.83,0.99,5.33,0.69
26.74,0.97,5.1,0.72
26.72,0.93,5.74,0.68
26.73,0.84,4.99,0.7
26.74,0.84,5.63,0.73
26.75,0.86,5.96,0.65
26.58,0.93,5.19,0.7
26.57,0.88,5.89,0.7
26.67,0.97,5.74,0.71
26.74,0.84,5.48,0.67
26.67,0.99,5.31,0.66
26.71,0.9,5.9,0.72
26.54,0.86,5.63,0.7
26.71,0.9,4.89,0.69
26.83,0.86,5.41,0.69
26.78,0.94,5.12,0.72
26.59,0.96,5.53,0.66
26.73,0.89,5.45,0.67
26.69,0.99,5.45,0.7
26.83,0.85,5.57,0.66
26.86,0.98,5.05,0.72
26.67,0.82,5.65,0.68
26.87,0.84,5.75,0.68
26.6,0.84,5.41,0.64
26.72,0.85,6.28,0.74
26.83,0.83,5.55,0.73
26.75,0.96,5.64,0.72
26.72,0.82,5.7,0.65
26.61,0.93,5.23,0.68
26.76,0.91,5.3,0.72
26.71,0.82,5.52,0.71
26.72,0.95,6.14,0.68
26.7,0.86,5.86,0.7
26.7,0.95,5.98,0.69
26.63,0.84,5.72,0.7
26.67,0.81,5.52,0.7
26.7,0.98,5.81,0.68
26.73,0.8,5.67,0.69
26.59,0.83,5.78,0.71
26.79,0.89,4.66,0.74
26.71,0.92,5.14,0.7
26.71,0.96,5.61,0.7
26.82,0.93,5.43,0.63
26.86,0.93,5.44,0.7
26.78,0.84,5.05,0.66
26.89,0.85,5.72,0.68
26.69,0.8,5.51,0.7
26.75,0.96,5.53,0.72
26.84,0.98,5.55,0.74
26.74,0.86,5.57,0.68
26.79,0.99,4.86,0.69
26.59,0.81,5.53,0.65
26.66,0.89,4.96,0.72
26.76,0.94,5.11,0.71
26.69,0.9,5.38,0.7
26.68,0.85,5.33,0.72
26.58,0.92,5.34,0.65
26.86,0.97,5.37,0.7
26.75,0.83,5.67,0.71
26.72,0.99,6.42,0.69
26.7,0.99,5.41,0.72
26.87,0.88,4.84,0.67
26.62,0.88,5.61,0.7
26.8,0.97,5.52,0.7
26.84,0.97,5.68,0.7
26.89,0.9,5.36,0.74
26.73,0.88,5.67,0.7
26.82,0.9,5.05,0.7
26.82,0.85,5.47,0.72
26.68,0.94,5.83,0.71
26.71,0.86,5.28,0.68
26.74,0.97,5.89,0.68
26.76,0.99,5.7,0.67
26.69,0.97,5.97,0.7
26.68,0.89,5.42,0.71
26.68,0.87,5.09,0.69
26.75,0.94,5.38,0.71
26.66,0.91,6.06,0.68
26.7,0.94,5.38,0.7
26.9,0.85,4.87,0.71
26.68,0.87,5.43,0.7
26.69,0.88,5.26,0.7
26.78,0.84,5.34,0.68
26.71,0.85,5.47,0.74
26.8,0.91,5.39,0.72
26.71,0.9,5.45,0.7
26.81,0.95,5.42,0.69
26.63,1.0,6.17,0.65
26.6,0.92,5.89,0.69
26.6,0.99,5.37,0.68
26.63,0.86,5.47,0.69
26.86,0.88,5.41,0.71
26.82,0.95,5.72,0.69
26.85,0.86,5.9,0.69
26.65,0.81,6.32,0.7
26.67,0.96,5.69,0.67
26.63,0.94,6.03,0.72
26.74,0.9,5.54,0.69
26.74,0.97,5.4,0.72
26.76,0.89,5.48,0.73
26.81,0.86,5.66,0.73
26.69,0.82,5.58,0.66
26.64,0.86,5.87,0.66
26.61,0.97,5.11,0.71
26.68,0.92,5.53,0.67
26.8,0.96,5.63,0.7
26.68,0.88,5.42,0.67
26.72,0.86,5.16,0.66
26.73,0.81,5.77,0.68
26.61,0.93,5.56,0.7
26.82,0.85,5.45,0.69
26.81,0.87,5.49,0.66
26.8,0.94,5.67,0.69
26.85,0.81,5.82,0.66
26.53,0.85,5.58,0.67
26.64,0.9,5.84,0.67
26.7,0.89,6.02,0.68
26.88,0.92,5.92,0.71
26.65,0.81,5.59,0.7
26.71,0.95,5.74,0.68
26.79,0.83,5.79,0.7
26.69,0.97,5.34,0.72
26.73,0.85,5.16,0.68
26.66,0.84,5.36,0.7
26.86,0.84,5.7,0.66
26.73,0.9,5.51,0.74
26.77,0.86,5.21,0.69
26.7,0.94,5.63,0.65
26.84,0.93,5.71,0.72
26.76,0.93,5.91,0.7
26.82,0.86,5.3,0.71
26.64,0.93,5.24,0.71
26.67,0.81,5.82,0.71
26.64,0.97,5.26,0.65
26.63,0.83,5.59,0.69
26.84,0.87,5.43,0.68
26.6,0.92,5.41,0.64
26.66,0.8,5.42,0.72
26.79,0.94,6.0,0.68
26.61,0.84,5.25,0.69
26.66,0.99,5.59,0.68
26.53,0.87,5.46,0.69
26.67,0.85,5.13,0.69
26.68,0.96,5.06,0.69
26.76,0.97,5.49,0.7
26.66,0.93,5.87,0.71
26.72,0.91,5.74,0.71
26.66,0.82,5.76,0.7
26.8,0.86,5.46,0.69
26.85,0.95,5.57,0.7
26.7,0.99,5.37,0.7
26.71,0.83,5.86,0.66
26.62,0.8,5.32,0.7
25.7,0.91,7.65,1.0
26.1,0.99,8.11,1.0
25.76,0.98,7.43,1.0
27.34,0.99,7.29,1.0
26.34,0.85,8.01,1.0
26.87,0.9,7.51,1.0
25.04,0.91,7.44,1.0
25.92,0.86,7.57,1.0
27.06,0.85,7.41,1.0
26.35,0.9,7.48,1.0
26.77,0.97,7.68,1.0
27.18,0.89,7.34,1.0
28.39,0.89,7.74,1.0
27.04,0.82,7.73,1.0
25.58,0.89,7.98,1.0
25.56,0.94,7.41,1.0
26.93,0.82,7.55,1.0
26.66,0.85,7.42,1.0
26.79,0.97,7.42,1.0
26.07,0.85,8.12,1.0
28.93,0.95,7.68,1.0
26.16,0.81,7.2,1.0
25.71,0.84,7.82,1.0
26.5,0.99,7.43,1.0
27.05,0.82,7.39,1.0
27.73,0.96,7.05,1.0
25.7,0.91,8.08,1.0
25.03,0.89,8.31,1.0
25.93,0.83,7.79,1.0
25.84,0.83,7.94,1.0
27.88,0.87,7.69,1.0
27.37,0.88,7.71,1.0
27.27,0.93,7.95,1.0
28.06,0.96,7.66,1.0
26.25,0.92,7.33,1.0
27.68,0.89,7.57,1.0
27.73,0.95,7.25,1.0
26.95,0.87,7.85,1.0
26.17,0.94,8.31,1.0
27.12,0.96,7.74,1.0
25.2,0.9,7.48,1.0
28.97,0.9,7.74,1.0
26.98,0.83,7.39,1.0
26.68,0.86,7.96,1.0
27.53,0.86,7.67,1.0
26.7,0.93,7.8,1.0
27.76,0.92,8.15,1.0
25.01,0.98,7.79,1.0
26.62,0.94,7.62,1.0
27.51,0.87,8.02,1.0
26.01,0.84,8.04,1.0
26.71,0.93,7.63,1.0
25.73,0.85,7.8,1.0
25.89,0.95,7.54,1.0
27.33,0.99,8.34,1.0
25.79,0.98,8.35,1.0
26.37,0.84,7.86,1.0
25.79,0.96,7.7,1.0
27.77,0.83,7.31,1.0
27.08,0.85,7.63,1.0
28.03,0.94,7.11,1.0
26.67,0.87,7.78,1.0
26.41,0.99,7.38,1.0
27.57,1.0,7.85,1.0
27.09,0.82,7.91,1.0
29.03,0.85,7.84,1.0
27.85,0.96,7.59,1.0
26.82,0.89,7.21,1.0
27.33,0.81,7.27,1.0
26.91,0.96,7.5,1.0
25.52,0.84,7.83,1.0
26.49,0.87,7.58,1.0
26.86,0.83,7.83,1.0
25.88,0.88,7.64,1.0
26.7,0.88,7.79,1.0
26.17,0.85,7.86,1.0
26.62,0.81,7.82,1.0
27.47,0.9,7.51,1.0
24.53,0.82,7.54,1.0
26.11,0.96,8.04,1.0
25.22,0.95,8.09,1.0
27.21,0.83,7.85,1.0
27.27,0.91,7.79,1.0
26.63,0.93,7.32,1.0
28.42,0.98,7.97,1.0
27.05,0.97,8.01,1.0
26.69,0.99,7.7,1.0
27.24,0.91,7.37,1.0
26.14,0.81,7.85,1.0
26.01,0.83,7.48,1.0
27.25,0.83,6.98,1.0
26.45,0.81,7.38,1.0
24.21,0.98,7.2,1.0
26.89,0.97,7.83,1.0
27.8,0.91,7.77,1.0
26.57,0.92,8.05,1.0
27.25,1.0,7.7,1.0
27.46,0.97,7.57,1.0
25.84,0.9,7.68,1.0
27.76,0.93,7.91,1.0
26.59,0.93,7.8,1.0
27.12,0.91,7.92,1.0
26.15,0.91,7.53,1.0
27.29,0.95,7.76,1.0
24.39,0.85,7.74,1.0
26.28,0.91,7.47,1.0
25.08,0.83,7.87,1.0
26.42,0.99,7.34,1.0
26.57,0.87,7.49,1.0
26.61,0.89,7.86,1.0
26.23,0.85,7.68,1.0
26.39,0.97,7.5,1.0
25.5,0.89,8.12,1.0
28.11,0.94,7.82,1.0
26.53,0.84,7.48,1.0
27.73,1.0,7.43,1.0
27.94,0.98,8.2,1.0
27.01,0.83,7.28,1.0
25.28,0.92,7.68,1.0
27.25,0.93,7.73,1.0
26.62,0.82,7.78,1.0
27.2,0.84,7.62,1.0
27.27,0.84,7.32,1.0
25.38,0.92,6.77,1.0
25.17,0.99,7.77,1.0
26.46,0.93,7.82,1.0
26.29,0.88,7.4,1.0
26.13,0.85,7.51,1.0
26.12,0.88,7.89,1.0
26.23,0.81,7.65,1.0
28.43,0.88,7.65,1.0
25.88,0.81,8.02,1.0
29.03,0.98,7.87,1.0
28.62,0.93,7.36,1.0
26.9,0.96,7.73,1.0
